text,meta/source,_input_hash,_task_hash,options/0/id,options/0/text,options/1/id,options/1/text,options/2/id,options/2/text,options/3/id,options/3/text,options/4/id,options/4/text,options/5/id,options/5/text,options/6/id,options/6/text,_view_id,config/choice_style,answer,_timestamp,_annotator_id,_session_id,accept/0
"No matter what I suggest you'll have an excuse as to why that doesn't work for you, so.....",homework2-DSBA6188-UNCC,1271988181,-530902256,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904142,2024-03-19_22-06-52,2024-03-19_22-06-52,
Did somebody say lasagna?,homework2-DSBA6188-UNCC,125699356,2073406856,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904145,2024-03-19_22-06-52,2024-03-19_22-06-52,ITALIAN
"Your second pic is the same as the first of the whole set. Try posting it again. Without the actual closeup, we can't really help.",homework2-DSBA6188-UNCC,-951227389,1419036077,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904149,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Do you have any specific recommendations for a good food processor? Right now I have...knives, which is great, but sometimes overly time consuming.",homework2-DSBA6188-UNCC,1180203285,-112961090,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904152,2024-03-19_22-06-52,2024-03-19_22-06-52,
I think you are drastically underestimating how much food is required to feed 200. And how much equipment you need to prepare and serve 200 Good luck,homework2-DSBA6188-UNCC,1696448565,478784726,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904155,2024-03-19_22-06-52,2024-03-19_22-06-52,
Were you guys poor? I don't understand how any normal person would think corn as the meal would be satisfying or filling.,homework2-DSBA6188-UNCC,154836088,-394449729,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904156,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Hah sounds like my mom, she likes to say ""cook until done.""",homework2-DSBA6188-UNCC,-1471394260,1874551921,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904157,2024-03-19_22-06-52,2024-03-19_22-06-52,
brine them,homework2-DSBA6188-UNCC,670368397,151350324,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904159,2024-03-19_22-06-52,2024-03-19_22-06-52,
"An even better suggestion is to get a pressure cooker like the Instant Pot. /r/PressureCooking has great info. You can cook chicken, roasts, soups, chili, dessert in minutes!",homework2-DSBA6188-UNCC,1408980194,902639235,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904171,2024-03-19_22-06-52,2024-03-19_22-06-52,
"The easiest way to dispose of it is to let it cool then pour it back into the original container then throw it away. The most green way to dispose would be to find a place that will recycle it for you, but I'm pretty sure most people go with the first option.",homework2-DSBA6188-UNCC,-1267993306,1429212224,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904175,2024-03-19_22-06-52,2024-03-19_22-06-52,
"I tried putting in the recommended amount. Then, I tried putting in even less. I could still taste it. It is subtle, but it is there.",homework2-DSBA6188-UNCC,-1766214876,943603790,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904179,2024-03-19_22-06-52,2024-03-19_22-06-52,
"You know how stereotypical it sounds when an average Japanese person speaks certain words in English (i.e.; friend becomes ""fu-ren-do"")? Well that's how you sound when you add sounds that aren't there to Spanish words. I guess if that's how you want to sound, that's ok, but you probably shouldn't preach about ""authenticity"" then.",homework2-DSBA6188-UNCC,-545862949,-1956763984,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904186,2024-03-19_22-06-52,2024-03-19_22-06-52,
"I usually use a porter instead of warm water, but same effect. Used to make good chili, but now I make great chili toasting dried chiles and making a paste like this.",homework2-DSBA6188-UNCC,397098897,-2031077154,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904201,2024-03-19_22-06-52,2024-03-19_22-06-52,MEXICAN
Plain old water... ...laced with a few drops of LSD...,homework2-DSBA6188-UNCC,290501065,166638889,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904216,2024-03-19_22-06-52,2024-03-19_22-06-52,
I brined my turkey one year with a recipe that called for apple juice. Subbed in cran apple because it was all I had. Ended up with a pink fully cooked turkey.,homework2-DSBA6188-UNCC,-1009865253,-1971337684,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904230,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
"Im a round eye, and I love doing this.",homework2-DSBA6188-UNCC,1912260221,-1271381523,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904235,2024-03-19_22-06-52,2024-03-19_22-06-52,
"We do grilled chicken salads all the time. I usually use a somewhat italian marinade. I just dump stuff in so I can't give you exact but I like to use: Balsamic Vinegar EVOO Soy Sauce Garlic Powder Oregano Pepper And then optionally, fish sauce and red pepper flakes",homework2-DSBA6188-UNCC,1142553588,658224107,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904248,2024-03-19_22-06-52,2024-03-19_22-06-52,ITALIAN
"Fish and chips made with cod doesn't taste of fish. Cod doesn't taste of anything, really. I once made herb encrusted cod and it was still tasteless, which was quite impressive. Seriously, Britain, you're an island, what's with your pathetic choice of fish?",homework2-DSBA6188-UNCC,-1327278680,-997938011,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904266,2024-03-19_22-06-52,2024-03-19_22-06-52,FRENCH
Can you please provide a source for that?,homework2-DSBA6188-UNCC,-476421137,-1977978446,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904268,2024-03-19_22-06-52,2024-03-19_22-06-52,
"Hehe, not what I was looking for but exactly what I need",homework2-DSBA6188-UNCC,3878385,1126543851,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,reject,1710904269,2024-03-19_22-06-52,2024-03-19_22-06-52,
"> Cumberland Cask Barrel Cut BTW, emailed them. Awaiting a response!",homework2-DSBA6188-UNCC,-1707604828,1899126605,INDIAN,INDIAN,FRENCH,FRENCH,JAPANESE,JAPANESE,ITALIAN,ITALIAN,MEXICAN,MEXICAN,CHINESE,CHINESE,AMERICAN,AMERICAN,choice,single,accept,1710904283,2024-03-19_22-06-52,2024-03-19_22-06-52,AMERICAN
